Customer_ID,Recency,Frequency,Monetary,Total_Quantity,Total_Revenue,Invoice_Count,Unique_Products,Average_Order_Value,Cluster,Customer_Segment
15366.0,45,5,1786.57,1826,1786.57,5,67,357.314,1,VIP Customers
15367.0,54,7,3203.74,1887,3203.74,7,148,457.6771428571429,0,Lost Customers
15368.0,30,1,275.8,176,275.8,1,4,275.8,1,VIP Customers
15369.0,128,11,6251.26,3288,6251.26,11,44,568.2963636363637,0,Lost Customers
15370.0,46,1,1352.96,567,1352.96,1,50,1352.96,1,VIP Customers
15371.0,298,1,59.400000000000006,12,59.400000000000006,1,1,59.400000000000006,4,Loyal Customers
15372.0,86,7,4009.66,3486,4009.66,7,19,572.8085714285714,1,VIP Customers
15373.0,7,6,1002.93,268,1002.93,6,49,167.155,1,VIP Customers
15374.0,260,1,139.32,164,139.32,1,6,139.32,4,Loyal Customers
15375.0,326,1,60.96,84,60.96,1,6,60.96,4,Loyal Customers
15377.0,18,4,1211.75,253,1211.75,4,15,302.9375,1,VIP Customers
15378.0,98,2,246.5,130,246.5,2,8,123.25,1,VIP Customers
15379.0,36,1,1174.55,695,1174.55,1,69,1174.55,1,VIP Customers
15380.0,1,7,1788.8,656,1788.8,7,6,255.54285714285717,1,VIP Customers
15381.0,59,3,1293.72,631,1293.72,3,16,431.24,1,VIP Customers
15382.0,10,6,7777.84,5166,7777.84,6,196,1296.3066666666666,0,Lost Customers
15384.0,17,2,1385.38,1171,1385.38,2,70,692.69,1,VIP Customers
15385.0,28,2,625.2,267,625.2,2,8,312.6,1,VIP Customers
15387.0,128,1,468.65,335,468.65,1,20,468.65,1,VIP Customers
15389.0,36,4,2233.8,3540,2233.8,4,2,558.45,1,VIP Customers
15390.0,32,2,1216.66,894,1216.66,2,77,608.33,1,VIP Customers
15391.0,220,1,289.87,109,289.87,1,12,289.87,4,Loyal Customers
15392.0,10,3,1376.09,867,1376.09,3,48,458.69666666666666,1,VIP Customers
15393.0,203,3,659.48,228,659.48,3,29,219.82666666666668,4,Loyal Customers
15394.0,31,7,3103.26,1462,3103.26,7,101,443.3228571428572,1,VIP Customers
15396.0,219,1,508.2000000000001,156,508.2000000000001,1,2,508.2000000000001,4,Loyal Customers
15400.0,56,3,586.1,272,586.1,3,11,195.36666666666667,1,VIP Customers
15401.0,88,2,216.95,93,216.95,2,14,108.475,1,VIP Customers
15402.0,23,4,1203.77,1340,1203.77,4,58,300.9425,1,VIP Customers
15403.0,127,2,170.88,492,170.88,2,6,85.44,1,VIP Customers
15404.0,11,1,257.06,334,257.06,1,16,257.06,1,VIP Customers
15405.0,212,1,310.74,155,310.74,1,22,310.74,4,Loyal Customers
15406.0,89,2,465.16,293,465.16,2,66,232.58,1,VIP Customers
15409.0,357,1,131.25,59,131.25,1,9,131.25,4,Loyal Customers
15410.0,204,2,1234.88,702,1234.88,2,32,617.44,4,Loyal Customers
15413.0,327,5,6798.72,2694,6798.72,5,20,1359.744,4,Loyal Customers
15416.0,114,3,588.5,330,588.5,3,36,196.16666666666663,1,VIP Customers
15418.0,61,2,449.42,264,449.42,2,64,224.71,1,VIP Customers
15420.0,70,6,743.0,844,743.0,6,52,123.83333333333331,1,VIP Customers
15421.0,21,6,2854.98,1427,2854.98,6,160,475.83,0,Lost Customers
15422.0,15,5,1522.27,672,1522.27,5,79,304.454,1,VIP Customers
15423.0,217,2,223.39,97,223.39,2,12,111.695,4,Loyal Customers
15424.0,99,1,214.44,319,214.44,1,16,214.44,1,VIP Customers
15425.0,36,4,1941.12,1041,1941.12,4,114,485.28,1,VIP Customers
15426.0,5,5,1134.85,534,1134.85,5,199,226.97,0,Lost Customers
15428.0,23,3,668.97,245,668.97,3,35,222.99,1,VIP Customers
15430.0,103,2,954.75,309,954.75,2,36,477.375,1,VIP Customers
15431.0,138,1,153.24,84,153.24,1,2,153.24,1,VIP Customers
15432.0,177,1,149.57,27,149.57,1,6,149.57,4,Loyal Customers
15434.0,10,6,1525.5800000000002,776,1525.5800000000002,6,60,254.26333333333332,1,VIP Customers
15437.0,276,1,193.29,98,193.29,1,12,193.29,4,Loyal Customers
15439.0,40,4,1269.05,572,1269.05,4,49,317.2625,1,VIP Customers
15441.0,32,3,1254.21,587,1254.21,3,45,418.07,1,VIP Customers
15443.0,110,7,1900.64,1060,1900.64,7,212,271.52000000000004,0,Lost Customers
15445.0,226,1,171.0,60,171.0,1,9,171.0,4,Loyal Customers
15446.0,12,3,399.75,265,399.75,3,90,133.25,1,VIP Customers
15447.0,163,4,337.71000000000004,143,337.71000000000004,4,20,84.42750000000001,4,Loyal Customers
15448.0,310,1,294.17,255,294.17,1,21,294.17,4,Loyal Customers
15451.0,70,2,226.86,76,226.86,2,56,113.43,1,VIP Customers
15452.0,26,3,1256.63,807,1256.63,3,126,418.8766666666667,1,VIP Customers
15454.0,254,1,126.89,60,126.89,1,15,126.89,4,Loyal Customers
15455.0,233,1,38.25,3,38.25,1,2,38.25,4,Loyal Customers
15456.0,39,7,1656.93,2094,1656.93,7,105,236.70428571428573,1,VIP Customers
15458.0,38,1,208.8,144,208.8,1,6,208.8,1,VIP Customers
15459.0,53,2,202.83,121,202.83,2,6,101.415,1,VIP Customers
15461.0,96,2,429.7,230,429.7,2,1,214.85,1,VIP Customers
15462.0,81,1,502.45,323,502.45,1,30,502.45,1,VIP Customers
15465.0,5,15,5281.53,1506,5281.53,15,77,352.102,0,Lost Customers
15466.0,25,3,1225.93,695,1225.93,3,172,408.6433333333334,1,VIP Customers
15468.0,28,1,962.97,1245,962.97,1,56,962.97,1,VIP Customers
15469.0,74,1,335.70000000000005,134,335.70000000000005,1,19,335.70000000000005,1,VIP Customers
15470.0,211,1,63.42,232,63.42,1,4,63.42,4,Loyal Customers
15471.0,16,2,837.53,414,837.53,2,67,418.765,1,VIP Customers
15473.0,80,1,274.8,104,274.8,1,3,274.8,1,VIP Customers
15474.0,231,1,150.35,55,150.35,1,19,150.35,4,Loyal Customers
15476.0,16,4,2209.98,1174,2209.98,4,67,552.495,1,VIP Customers
15477.0,285,1,368.4,216,368.4,1,2,368.4,4,Loyal Customers
15478.0,211,1,583.5600000000001,319,583.5600000000001,1,24,583.5600000000001,4,Loyal Customers
15479.0,369,1,147.4,38,147.4,1,9,147.4,4,Loyal Customers
15480.0,101,4,5373.5,1549,5373.5,4,162,1343.375,0,Lost Customers
15481.0,37,1,1993.34,1450,1993.34,1,38,1993.34,1,VIP Customers
15482.0,22,7,3537.6,1512,3537.6,7,41,505.37142857142857,1,VIP Customers
15483.0,21,6,592.56,614,592.56,6,149,98.76,1,VIP Customers
15484.0,176,2,1061.69,924,1061.69,2,53,530.845,4,Loyal Customers
15485.0,9,5,3186.01,1263,3186.01,5,45,637.202,1,VIP Customers
15486.0,163,1,102.0,40,102.0,1,1,102.0,4,Loyal Customers
15487.0,315,1,231.32,144,231.32,1,14,231.32,4,Loyal Customers
15488.0,92,4,340.6,178,340.6,4,8,85.15,1,VIP Customers
15489.0,36,5,1285.3300000000002,656,1285.3300000000002,5,43,257.06600000000003,1,VIP Customers
15490.0,66,1,210.85,82,210.85,1,22,210.85,1,VIP Customers
15493.0,25,4,2168.27,655,2168.27,4,201,542.0675,0,Lost Customers
15494.0,114,3,2422.02,1913,2422.02,3,219,807.34,0,Lost Customers
15495.0,15,1,246.5,194,246.5,1,20,246.5,1,VIP Customers
15496.0,267,1,146.14,98,146.14,1,22,146.14,4,Loyal Customers
15497.0,18,7,7395.19,2313,7395.19,7,61,1056.4557142857143,0,Lost Customers
15498.0,2,19,12633.18,6493,12633.18,19,340,664.9042105263158,0,Lost Customers
15499.0,359,1,158.65,59,158.65,1,40,158.65,4,Loyal Customers
15501.0,40,2,399.95,205,399.95,2,64,199.975,1,VIP Customers
15502.0,4,5,3548.34,1613,3548.34,5,114,709.668,1,VIP Customers
15503.0,362,1,116.26,60,116.26,1,50,116.26,4,Loyal Customers
15504.0,156,3,349.87,108,349.87,3,33,116.62333333333332,4,Loyal Customers
15506.0,17,3,1058.25,795,1058.25,3,82,352.75,1,VIP Customers
15509.0,16,1,152.41,58,152.41,1,26,152.41,1,VIP Customers
15512.0,26,2,210.58,167,210.58,2,22,105.29,1,VIP Customers
15513.0,1,18,12992.33,5122,12992.33,18,154,721.7961111111111,0,Lost Customers
15514.0,15,7,2368.34,1989,2368.34,7,97,338.3342857142857,1,VIP Customers
15515.0,23,1,171.81,131,171.81,1,7,171.81,1,VIP Customers
15518.0,15,7,2268.44,1547,2268.44,7,166,324.0628571428571,0,Lost Customers
15519.0,19,2,344.61,116,344.61,2,34,172.305,1,VIP Customers
15521.0,36,8,4098.04,2671,4098.04,8,121,512.255,0,Lost Customers
15523.0,24,15,16847.18,15501,16847.18,15,63,1123.1453333333334,0,Lost Customers
15524.0,242,1,151.4,24,151.4,1,8,151.4,4,Loyal Customers
15525.0,9,2,430.78,253,430.78,2,66,215.39,1,VIP Customers
15527.0,30,15,3126.36,1220,3126.36,15,119,208.424,0,Lost Customers
15529.0,2,2,1116.72,992,1116.72,2,133,558.36,1,VIP Customers
15530.0,148,1,311.37,390,311.37,1,31,311.37,4,Loyal Customers
15532.0,12,6,2174.12,822,2174.12,6,281,362.3533333333333,0,Lost Customers
15534.0,361,1,162.25,63,162.25,1,8,162.25,4,Loyal Customers
15535.0,40,2,541.47,179,541.47,2,50,270.735,1,VIP Customers
15536.0,45,1,259.09,242,259.09,1,16,259.09,1,VIP Customers
15538.0,173,6,3358.4,1016,3358.4,6,3,559.7333333333333,4,Loyal Customers
15540.0,11,1,247.38,244,247.38,1,16,247.38,1,VIP Customers
15542.0,148,3,855.71,418,855.71,3,212,285.2366666666667,0,Lost Customers
15543.0,95,1,114.4,81,114.4,1,28,114.4,1,VIP Customers
15544.0,8,12,4615.72,3910,4615.72,12,125,384.6433333333334,0,Lost Customers
15545.0,7,1,135.32999999999998,75,135.32999999999998,1,31,135.32999999999998,1,VIP Customers
15546.0,242,2,1079.1,198,1079.1,2,6,539.5500000000001,4,Loyal Customers
15547.0,12,12,5146.45,3279,5146.45,12,365,428.8708333333333,0,Lost Customers
15548.0,231,1,158.09,64,158.09,1,23,158.09,4,Loyal Customers
15549.0,57,5,652.7,242,652.7,5,43,130.54000000000002,1,VIP Customers
15550.0,14,8,1635.42,844,1635.42,8,138,204.4275,0,Lost Customers
15551.0,30,6,1243.75,578,1243.75,6,95,207.29166666666663,1,VIP Customers
15552.0,259,1,162.4,106,162.4,1,13,162.4,4,Loyal Customers
15555.0,1,22,7267.83,4579,7267.83,22,437,330.3559090909091,0,Lost Customers
15558.0,275,1,202.68,73,202.68,1,23,202.68,4,Loyal Customers
15559.0,204,1,1109.4,526,1109.4,1,62,1109.4,4,Loyal Customers
15560.0,33,2,153.52,72,153.52,2,10,76.76,1,VIP Customers
15561.0,19,4,1133.8,1067,1133.8,4,44,283.45,1,VIP Customers
15562.0,60,2,536.88,521,536.88,2,31,268.44,1,VIP Customers
15563.0,150,3,1459.02,1504,1459.02,3,111,486.34,1,VIP Customers
15564.0,99,2,70.74000000000001,42,70.74000000000001,2,4,35.370000000000005,1,VIP Customers
15566.0,28,2,227.87,153,227.87,2,9,113.935,1,VIP Customers
15569.0,26,5,2207.74,1068,2207.74,5,102,441.548,1,VIP Customers
15570.0,5,14,5105.32,2181,5105.32,14,302,364.6657142857143,0,Lost Customers
15571.0,22,10,3241.92,2147,3241.92,10,410,324.192,0,Lost Customers
15572.0,16,3,1431.78,876,1431.78,3,113,477.26,1,VIP Customers
15573.0,254,3,597.23,415,597.23,3,104,199.07666666666668,4,Loyal Customers
15574.0,8,3,774.84,577,774.84,3,159,258.28000000000003,1,VIP Customers
15575.0,255,1,30.1,6,30.1,1,3,30.1,4,Loyal Customers
15577.0,359,2,137.15,31,137.15,2,20,68.575,4,Loyal Customers
15579.0,19,3,923.03,596,923.03,3,106,307.6766666666667,1,VIP Customers
15580.0,12,8,1375.39,955,1375.39,8,150,171.92375,0,Lost Customers
15581.0,2,26,4076.97,2849,4076.97,26,456,156.80653846153848,0,Lost Customers
15583.0,12,1,95.96,56,95.96,1,37,95.96,1,VIP Customers
15584.0,35,2,547.34,170,547.34,2,93,273.67,1,VIP Customers
15586.0,228,3,1139.1,1338,1139.1,3,30,379.7000000000001,4,Loyal Customers
15587.0,28,3,608.4,216,608.4,3,3,202.8,1,VIP Customers
15588.0,313,1,579.6,96,579.6,1,4,579.6,4,Loyal Customers
15590.0,18,5,1496.6,832,1496.6,5,75,299.32,1,VIP Customers
15591.0,218,3,217.9,58,217.9,3,6,72.63333333333334,4,Loyal Customers
15595.0,123,1,357.6,144,357.6,1,4,357.6,1,VIP Customers
15596.0,1,5,1723.45,815,1723.45,5,65,344.69,1,VIP Customers
15597.0,211,1,238.8,114,238.8,1,15,238.8,4,Loyal Customers
15598.0,63,1,307.34,244,307.34,1,22,307.34,1,VIP Customers
15599.0,81,1,488.32,380,488.32,1,31,488.32,1,VIP Customers
15600.0,64,4,1199.31,657,1199.31,4,55,299.8275,1,VIP Customers
15601.0,8,17,8183.56,6078,8183.56,17,161,481.3858823529412,0,Lost Customers
15602.0,4,8,1932.64,1212,1932.64,8,47,241.58,1,VIP Customers
15603.0,284,1,40.0,32,40.0,1,2,40.0,4,Loyal Customers
15605.0,9,5,738.57,271,738.57,5,37,147.714,1,VIP Customers
15606.0,26,8,2310.83,723,2310.83,8,47,288.85375,1,VIP Customers
15607.0,179,8,1604.21,1268,1604.21,8,83,200.52625,4,Loyal Customers
15608.0,51,1,692.3,548,692.3,1,45,692.3,1,VIP Customers
15611.0,19,13,1405.83,243,1405.83,13,24,108.14076923076922,1,VIP Customers
15613.0,246,1,433.72,700,433.72,1,27,433.72,4,Loyal Customers
15614.0,73,4,3147.36,1632,3147.36,4,73,786.84,1,VIP Customers
15615.0,26,24,10974.23,6582,10974.23,24,193,457.2595833333333,0,Lost Customers
15616.0,74,1,317.11,137,317.11,1,13,317.11,1,VIP Customers
15617.0,32,3,828.5500000000001,485,828.5500000000001,3,41,276.18333333333334,1,VIP Customers
15620.0,45,1,389.18,334,389.18,1,29,389.18,1,VIP Customers
15622.0,63,8,4143.05,2417,4143.05,8,197,517.88125,0,Lost Customers
15623.0,29,7,2136.02,962,2136.02,7,77,305.1457142857143,1,VIP Customers
15625.0,12,5,1702.14,1832,1702.14,5,78,340.428,1,VIP Customers
15626.0,57,1,391.72,372,391.72,1,31,391.72,1,VIP Customers
15627.0,93,2,566.9,344,566.9,2,23,283.45,1,VIP Customers
15628.0,2,9,2782.02,1925,2782.02,9,86,309.11333333333334,1,VIP Customers
15629.0,86,4,2240.9,1518,2240.9,4,39,560.225,1,VIP Customers
15630.0,280,1,295.05,187,295.05,1,20,295.05,4,Loyal Customers
15631.0,278,1,596.67,525,596.67,1,39,596.67,4,Loyal Customers
15633.0,145,13,4335.96,2048,4335.96,13,77,333.5353846153846,0,Lost Customers
15634.0,19,1,311.1,128,311.1,1,19,311.1,1,VIP Customers
15635.0,31,1,100.35,5,100.35,1,2,100.35,1,VIP Customers
15636.0,73,2,719.82,276,719.82,2,27,359.91,1,VIP Customers
15637.0,49,4,574.23,523,574.23,4,23,143.5575,1,VIP Customers
15638.0,14,6,2265.2,1134,2265.2,6,20,377.5333333333333,1,VIP Customers
15639.0,87,2,639.76,526,639.76,2,40,319.88,1,VIP Customers
15640.0,8,15,11411.92,5748,11411.92,15,139,760.7946666666667,0,Lost Customers
15641.0,32,8,3458.35,2860,3458.35,8,168,432.29375,0,Lost Customers
15642.0,365,1,105.78,270,105.78,1,6,105.78,4,Loyal Customers
15645.0,50,2,443.16,140,443.16,2,16,221.58,1,VIP Customers
15646.0,8,3,526.97,657,526.97,3,50,175.65666666666667,1,VIP Customers
15647.0,51,1,169.0,124,169.0,1,11,169.0,1,VIP Customers
15649.0,3,3,1354.35,293,1354.35,3,8,451.45,1,VIP Customers
15650.0,157,2,553.88,210,553.88,2,33,276.94,4,Loyal Customers
15651.0,56,2,612.76,392,612.76,2,28,306.38,1,VIP Customers
15652.0,23,4,1068.2,449,1068.2,4,76,267.05,1,VIP Customers
15658.0,8,4,1399.37,449,1399.37,4,58,349.84250000000003,1,VIP Customers
15659.0,22,2,226.04,50,226.04,2,8,113.02,1,VIP Customers
15660.0,1,7,1212.13,843,1212.13,7,44,173.1614285714286,1,VIP Customers
15661.0,15,6,906.15,543,906.15,6,26,151.025,1,VIP Customers
15662.0,297,2,283.73,145,283.73,2,12,141.865,4,Loyal Customers
15664.0,85,3,867.6,373,867.6,3,46,289.2,1,VIP Customers
15665.0,47,3,1764.86,1123,1764.86,3,122,588.2866666666666,1,VIP Customers
15666.0,108,2,632.94,469,632.94,2,62,316.47,1,VIP Customers
15670.0,192,1,152.15,41,152.15,1,7,152.15,4,Loyal Customers
15672.0,361,1,45.3,10,45.3,1,3,45.3,4,Loyal Customers
15673.0,87,5,3478.09,1823,3478.09,5,95,695.618,1,VIP Customers
15674.0,53,8,4501.63,2373,4501.63,8,199,562.70375,0,Lost Customers
15675.0,40,1,218.35,97,218.35,1,14,218.35,1,VIP Customers
15677.0,57,2,648.4,356,648.4,2,32,324.2,1,VIP Customers
15678.0,31,2,1473.24,838,1473.24,2,67,736.62,1,VIP Customers
15680.0,2,8,3173.9,2122,3173.9,8,128,396.7375,0,Lost Customers
15681.0,15,9,1563.54,576,1563.54,9,23,173.72666666666666,1,VIP Customers
15682.0,235,2,318.24,222,318.24,2,25,159.12,4,Loyal Customers
15683.0,109,1,330.79,201,330.79,1,16,330.79,1,VIP Customers
15684.0,183,3,173.95,77,173.95,3,9,57.98333333333333,4,Loyal Customers
15685.0,86,1,55.98,36,55.98,1,17,55.98,1,VIP Customers
15686.0,56,1,90.0,72,90.0,1,1,90.0,1,VIP Customers
15688.0,54,1,190.57,95,190.57,1,26,190.57,1,VIP Customers
15689.0,253,1,266.93,123,266.93,1,15,266.93,4,Loyal Customers
15691.0,30,3,434.5,140,434.5,3,10,144.83333333333334,1,VIP Customers
15693.0,295,1,37.5,30,37.5,1,1,37.5,4,Loyal Customers
15694.0,1,12,4331.41,981,4331.41,12,43,360.9508333333333,0,Lost Customers
15695.0,233,2,721.0600000000001,272,721.0600000000001,2,35,360.53,4,Loyal Customers
15696.0,59,5,1170.11,371,1170.11,5,36,234.022,1,VIP Customers
15697.0,325,1,246.75,127,246.75,1,14,246.75,4,Loyal Customers
15698.0,260,1,46.2,60,46.2,1,2,46.2,4,Loyal Customers
15702.0,112,2,140.39,103,140.39,2,30,70.195,1,VIP Customers
15704.0,138,2,1441.04,681,1441.04,2,75,720.52,1,VIP Customers
15708.0,5,3,969.19,369,969.19,3,57,323.06333333333333,1,VIP Customers
15709.0,225,1,194.6,48,194.6,1,20,194.6,4,Loyal Customers
15710.0,53,1,898.87,641,898.87,1,110,898.87,1,VIP Customers
15711.0,192,2,420.25,199,420.25,2,25,210.125,4,Loyal Customers
15712.0,15,7,2400.05,791,2400.05,7,69,342.86428571428576,1,VIP Customers
15713.0,2,3,654.09,360,654.09,3,39,218.03,1,VIP Customers
15714.0,89,3,453.93,175,453.93,3,14,151.31,1,VIP Customers
15715.0,191,5,658.02,246,658.02,5,33,131.60399999999998,4,Loyal Customers
15716.0,5,8,1913.55,1070,1913.55,8,141,239.19375,0,Lost Customers
15717.0,57,4,456.7000000000001,154,456.7000000000001,4,13,114.175,1,VIP Customers
15718.0,176,1,293.79,95,293.79,1,18,293.79,4,Loyal Customers
15719.0,17,18,5165.9,2638,5165.9,18,283,286.9944444444444,0,Lost Customers
15720.0,186,1,140.49,46,140.49,1,25,140.49,4,Loyal Customers
15722.0,81,6,3022.79,1256,3022.79,6,74,503.79833333333335,1,VIP Customers
15723.0,47,3,740.0,354,740.0,3,77,246.66666666666663,1,VIP Customers
15724.0,36,1,92.6,44,92.6,1,6,92.6,1,VIP Customers
15726.0,26,1,321.91,123,321.91,1,23,321.91,1,VIP Customers
15727.0,23,8,4212.65,2845,4212.65,8,278,526.58125,0,Lost Customers
15728.0,15,2,544.6,132,544.6,2,10,272.3,1,VIP Customers
15729.0,36,2,107.55,19,107.55,2,5,53.775000000000006,1,VIP Customers
15730.0,17,2,605.7,372,605.7,2,40,302.85,1,VIP Customers
15731.0,189,1,125.3,122,125.3,1,8,125.3,4,Loyal Customers
15732.0,8,9,1387.95,1146,1387.95,9,53,154.21666666666667,1,VIP Customers
15734.0,72,2,923.85,170,923.85,2,14,461.925,1,VIP Customers
15735.0,57,1,327.68,206,327.68,1,19,327.68,1,VIP Customers
15736.0,71,2,1767.12,1208,1767.12,2,95,883.5600000000001,1,VIP Customers
15738.0,8,26,8560.55,6303,8560.55,26,64,329.25192307692305,0,Lost Customers
15741.0,94,2,208.62,70,208.62,2,11,104.31,1,VIP Customers
15742.0,255,1,156.87,51,156.87,1,41,156.87,4,Loyal Customers
15747.0,11,6,1553.17,878,1553.17,6,78,258.8616666666667,1,VIP Customers
15748.0,85,2,465.45,211,465.45,2,16,232.725,1,VIP Customers
15750.0,2,12,4330.461,2806,4330.461,12,250,360.87175,0,Lost Customers
15751.0,96,11,1380.44,443,1380.44,11,90,125.49454545454546,1,VIP Customers
15752.0,8,3,1557.96,985,1557.96,3,174,519.32,0,Lost Customers
15754.0,129,6,2579.04,1563,2579.04,6,90,429.84,1,VIP Customers
15755.0,15,11,3628.87,2607,3628.87,11,181,329.8972727272727,0,Lost Customers
15757.0,22,4,2225.94,1266,2225.94,4,127,556.485,1,VIP Customers
15759.0,147,4,577.89,463,577.89,4,7,144.4725,4,Loyal Customers
15760.0,266,2,13916.34,2,13916.34,2,1,6958.17,0,Lost Customers
15761.0,78,1,143.05,31,143.05,1,5,143.05,1,VIP Customers
15764.0,70,2,1223.11,895,1223.11,2,69,611.5550000000001,1,VIP Customers
15765.0,302,1,370.63,335,370.63,1,25,370.63,4,Loyal Customers
15766.0,92,2,516.0,164,516.0,2,15,258.0,1,VIP Customers
15768.0,112,31,14687.06,3971,14687.06,31,416,473.7761290322581,0,Lost Customers
15769.0,7,21,32451.6,19432,32451.6,21,11,1545.3142857142857,0,Lost Customers
15770.0,248,1,321.45,67,321.45,1,18,321.45,4,Loyal Customers
15771.0,240,3,1006.54,512,1006.54,3,26,335.5133333333333,4,Loyal Customers
15772.0,54,1,280.88,110,280.88,1,16,280.88,1,VIP Customers
15773.0,45,1,138.84,99,138.84,1,37,138.84,1,VIP Customers
15774.0,54,5,1017.54,378,1017.54,5,69,203.508,1,VIP Customers
15775.0,267,1,45.6,192,45.6,1,2,45.6,4,Loyal Customers
15777.0,32,3,715.5,221,715.5,3,15,238.5,1,VIP Customers
15778.0,67,1,307.95000000000005,101,307.95000000000005,1,17,307.95000000000005,1,VIP Customers
15779.0,99,2,124.08,20,124.08,2,8,62.040000000000006,1,VIP Customers
15782.0,66,1,1399.36,980,1399.36,1,18,1399.36,1,VIP Customers
15784.0,103,2,848.33,381,848.33,2,33,424.165,1,VIP Customers
15785.0,15,11,3640.96,2867,3640.96,11,78,330.99636363636364,0,Lost Customers
15786.0,53,2,3582.62,2617,3582.62,2,166,1791.31,0,Lost Customers
15788.0,144,1,221.83,115,221.83,1,14,221.83,4,Loyal Customers
15789.0,67,5,1610.71,2061,1610.71,5,90,322.142,1,VIP Customers
15791.0,165,3,1995.65,1239,1995.65,3,73,665.2166666666667,4,Loyal Customers
15792.0,35,2,933.84,606,933.84,2,57,466.92,1,VIP Customers
15793.0,14,5,1433.96,1132,1433.96,5,9,286.79200000000003,1,VIP Customers
15794.0,372,2,777.0,288,777.0,2,15,388.5,4,Loyal Customers
15795.0,66,7,1369.86,830,1369.86,7,74,195.6942857142857,1,VIP Customers
15796.0,10,9,2463.02,873,2463.02,9,107,273.6688888888889,0,Lost Customers
15797.0,217,2,613.6800000000001,408,613.6800000000001,2,4,306.84000000000003,4,Loyal Customers
15798.0,128,3,1535.37,915,1535.37,3,73,511.79,1,VIP Customers
15799.0,54,1,537.2,386,537.2,1,54,537.2,1,VIP Customers
15800.0,89,5,530.18,243,530.18,5,97,106.036,1,VIP Customers
15803.0,81,3,1513.84,740,1513.84,3,42,504.6133333333333,1,VIP Customers
15805.0,21,13,4660.75,2838,4660.75,13,176,358.5192307692308,0,Lost Customers
15807.0,44,2,913.62,1102,913.62,2,40,456.81,1,VIP Customers
15808.0,5,18,14482.03,5775,14482.03,18,314,804.5572222222222,0,Lost Customers
15809.0,95,2,758.6700000000001,399,758.6700000000001,2,22,379.335,1,VIP Customers
15810.0,22,4,1607.06,792,1607.06,4,48,401.765,1,VIP Customers
15811.0,1,2,1557.38,805,1557.38,2,120,778.69,1,VIP Customers
15812.0,71,7,3400.33,2528,3400.33,7,57,485.76142857142855,1,VIP Customers
15814.0,29,2,689.11,457,689.11,2,23,344.555,1,VIP Customers
15816.0,178,2,144.15,54,144.15,2,11,72.075,4,Loyal Customers
15817.0,56,3,2766.4,1596,2766.4,3,133,922.1333333333332,1,VIP Customers
15818.0,224,1,340.5,284,340.5,1,11,340.5,4,Loyal Customers
15819.0,67,6,2029.34,1571,2029.34,6,110,338.22333333333336,1,VIP Customers
15822.0,129,4,954.59,575,954.59,4,25,238.6475,1,VIP Customers
15823.0,8,3,3882.17,1774,3882.17,3,155,1294.0566666666666,0,Lost Customers
15824.0,89,2,890.94,478,890.94,2,24,445.47,1,VIP Customers
15826.0,204,1,943.97,861,943.97,1,51,943.97,4,Loyal Customers
15827.0,8,16,1957.98,942,1957.98,16,73,122.37375,0,Lost Customers
15828.0,11,1,1108.82,367,1108.82,1,74,1108.82,1,VIP Customers
15833.0,373,1,80.4,24,80.4,1,5,80.4,4,Loyal Customers
15834.0,12,3,1539.24,854,1539.24,3,105,513.08,1,VIP Customers
15837.0,121,1,385.03,216,385.03,1,28,385.03,1,VIP Customers
15838.0,3,16,40519.92,46296,40519.92,16,11,2532.495,3,Regular Customers
15841.0,22,5,1518.35,1449,1518.35,5,41,303.67,1,VIP Customers
15842.0,29,2,548.8000000000001,296,548.8000000000001,2,24,274.40000000000003,1,VIP Customers
15845.0,172,3,714.51,202,714.51,3,36,238.17,4,Loyal Customers
15846.0,21,1,107.01,79,107.01,1,27,107.01,1,VIP Customers
15847.0,64,3,433.3,194,433.3,3,22,144.43333333333334,1,VIP Customers
15848.0,257,1,137.99,45,137.99,1,34,137.99,4,Loyal Customers
15850.0,12,4,771.87,1036,771.87,4,197,192.9675,0,Lost Customers
15851.0,162,1,109.73,67,109.73,1,8,109.73,4,Loyal Customers
15852.0,162,1,96.55,12,96.55,1,11,96.55,4,Loyal Customers
15854.0,12,9,2609.16,765,2609.16,9,83,289.90666666666664,1,VIP Customers
15855.0,112,1,340.48,242,340.48,1,15,340.48,1,VIP Customers
15856.0,1,26,17703.63,9359,17703.63,26,182,680.9088461538462,0,Lost Customers
15857.0,66,1,273.48,276,273.48,1,10,273.48,1,VIP Customers
15858.0,3,9,2508.77,1751,2508.77,9,203,278.7522222222222,0,Lost Customers
15859.0,68,1,438.46,174,438.46,1,22,438.46,1,VIP Customers
15860.0,4,10,1498.8,894,1498.8,10,169,149.88,0,Lost Customers
15861.0,92,4,1222.28,1309,1222.28,4,191,305.57,0,Lost Customers
15862.0,9,10,2033.64,1059,2033.64,10,351,203.364,0,Lost Customers
15863.0,253,3,286.26,143,286.26,3,56,95.42,4,Loyal Customers
15864.0,17,1,244.44,294,244.44,1,3,244.44,1,VIP Customers
15865.0,49,2,1346.29,773,1346.29,2,86,673.145,1,VIP Customers
15867.0,5,17,5224.81,3061,5224.81,17,371,307.3417647058824,0,Lost Customers
15868.0,219,1,94.53,57,94.53,1,4,94.53,4,Loyal Customers
15869.0,262,1,171.47,98,171.47,1,18,171.47,4,Loyal Customers
15870.0,32,3,506.02,171,506.02,3,61,168.67333333333335,1,VIP Customers
